преподават;poučavati;učit;undervise;leren;teach;õpetada;opettaa;enseigner;lehren;διδάξουν;tanít;mhúineadh;insegnare;mācīt;mokyti;léieren;jgħallmu;uczyć;ensinar;učiť;poučevanje;enseñar;undervisa
седмица;tjedan;týden;uge;week;week;nädal;viikko;semaine;Woche;εβδομάδα;hét;seachtain;settimana;nedēļa;savaitę;woch;ġimgħa;tydzień;semana;týždeň;teden;semana;vecka
окончателния;konačni;finále;endelig;finale;final;lõplik;lopullinen;finale;Finale;τελικό;utolsó;deiridh;finale;galīgs;galutinis;finale;finali;ostateczna;finais;finále;final;último;slutlig
даде;dao;dal;gav;gaf;gave;andis;antoi;donné;gab;έδωσε;adott;thug;ha dato;deva;davė;huet;taw;dał;deu;dal;dal;dio;gav
зелено;zelena;zelená;grøn;groen;green;roheline;vihreä;vert;grün;πράσινος;zöld;glas;verde;zaļa;žalia;gréng;aħdar;zielony;verde;zelená;zelena;verde;grön
о;oh;oh;oh;oh;oh;oh;oi;oh;oh;αμάν;oh;curfá;oh;oh;oh;oh;oh;oh;ó;ó;oh;oh;ack
бърз;Quick;rychlý;hurtig;snel;quick;kiire;nopea;rapide;schnell;γρήγορα;gyors;tapaidh;veloce;ātri;greitai;quick;malajr;szybki;rápida;rýchly;hitra;rápido;sammanfattning
разработят;razviti;rozvíjet;udvikle;ontwikkelen;develop;arendama;kehittää;développer;entwickeln;ανάπτυξη;fejleszt;fhorbairt;sviluppare;attīstīt;plėtoti;entwéckelen;jiżviluppaw;rozwijać;desenvolver;rozvíjať;razvoj;desarrollar;utveckla
океана;Ocean;oceán;havet;oceaan;ocean;ookean;valtameri;océan;Ozean;ωκεανός;óceán;farraige;oceano;ocean;vandenynas;ozean;oċean;ocean;oceano;oceán;oceanov;océano;ocean
топло;toplo;teplý;varm;warme;warm;soe;lämmin;chaud;warme;ζεστό;meleg;te;caldo;silts;šiltas;waarm;sħun;ciepły;quente;teplý;toplo;caliente;varm
безплатно;besplatno;zdarma;fri;gratis;free;tasuta;vapaa;gratuit;kostenlos;δωρεάν;ingyenes;saor in aisce;gratuito;bezmaksas;nemokamai;fräi;ħielsa;za darmo;livre;voľný;brezplačno;libre;fri
минути;minuta;minuta;minut;minuut;minute;minut;minuutti;minute;Minute;λεπτό;perc;nóiméad;minuto;minūte;minučių;minutt;minuta;minut;minuto;minúta;minute;minuto;minut
силен;jak;silný;stærk;sterke;strong;tugev;vahva;fort;stark;ισχυρή;erős;láidir;forte;spēcīga;stiprus;staark;qawwija;silny;forte;silný;močna;fuerte;stark
специален;poseban;speciální;særlige;speciaal;special;erilist;erityistä;spécial;besondere;ειδικός;speciális;speisialta;speciale;īpašs;ypatingą;besonnesch;speċjali;Specjalne;especial;špeciálny;posebna;especial;speciell
ума;um;mysl;sind;geest;mind;meeles;mieli;esprit;Geist;νου;elme;aigne;mente;prāts;protas;geescht;mind;umysł;mente;myseľ;razum;mente;sinne
зад;iza;za;bag;achter;behind;taga;takana;derrière;hinter;πίσω;mögött;taobh thiar;dietro;aiz;už;hannert;wara;za;atrás;za;zadaj;detrás;bakom
ясно;jasno;jasný;klar;duidelijk;clear;selge;selkeä;clair;klar;σαφής;világos;soiléir;chiaro;skaidrs;aišku,;kloer;ċara;jasne;claro;jasný;jasno;claro;klar
опашка;rep;ocas;hale;staart;tail;saba;pyrstö;queue;Schwanz;ουρά;farok;eireaball;coda;aste;uodega;schwäif;denb;ogon;cauda;chvost;rep;cola;svans
производство;proizvesti;vyrábět;producere;produceren;produce;tootma;tuottaa;produire;produzieren;παράγουν;termel;ar aird;produrre;ražot;gaminti;recycléieren;jipproduċu;produkować;produzir;vyrábať;proizvajajo;Produce;producera
Всъщност;činjenica;skutečnost;kendsgerning;feit;fact;Tegelikult;tosiasia;fait;Tatsache;γεγονός;tény;Go deimhin;fatto;fakts;faktas;tatsaach;fatt;fakt;fato;skutočnosť;dejstvo;hecho;faktum
пространство;prostor;místo;rum;ruimte;space;ruumi;tilaa;espace;Raum;χώρο;hely;spás;spazio;telpa;vietos;plaz;ispazju;przestrzeń;espaço;miesto;prostor;espacio;space
Чух;čula;slyšet;hørt;gehoord;heard;kuulnud;kuuli;entendu;gehört;ακούσει;hallott;éisteacht;sentito;dzirdējis;girdėjau;héieren;jinstemgħu;słyszałem;ouvido;počuť;slišal;oído;hört
Най-добрият;najbolje;nejlepší;bedst;best;best;parim;paras;meilleur;beste;καλύτερο;legjobb;fearr;migliore;vislabāk;geriausias;beschte;aħjar;najlepszy;melhor;najlepšie;najboljši;mejor;bäst
часа;sat;hodina;time;uur;hour;tund;tunti;heure;Stunde;ώρα;óra;uair an chloig;ora;stunda;valandos;stonn;siegħa;godzina;horas;hodín;ura;horas;timme
по-добре;bolje;lepší;bedre;beter;better;parem;parempi;mieux;besser;καλύτερη;jobb;níos fearr;meglio;labāk;geriau;besser;aħjar;lepiej;melhor;lepšia;bolje;mejor;bättre
вярно;pravi;skutečný;sand;ware;TRUE;tõsi;totta;vrai;wahr;αληθής;igaz;fíor;vero;patiess;tiesa;richteg;veru;prawdziwy;verdade;pravda;velja;verdadero;SANT
по време на;vrijeme;během;i løbet af;tijdens;during;jooksul;aikana;pendant;während;κατά τη διάρκεια της;alatt;le linn;durante;laikā;metu;während;matul;podczas;durante;počas;med;durante;under
сто;sto;sto;hundrede;honderd;hundred;sada;sata;cent;hundert;εκατό;száz;céad;cento;simti;šimtai;honnert;mitt;sto;cem;sto;sto;cien;hundra
пет;pet;pět;fem;vijf;five;viis;viisi;cinq;fünf;πέντε;öt;cúig;cinque;pieci;penki;fënnef;ħamsa;pięć;cinco;päť;pet;cinco;fem
Спомням си;zapamtite;pamatovat si;huske;onthouden;remember;mäletan;muistaa;rappeler;merken;θυμηθείτε;emlékezik;cuimhnigh;ricordare;atcerēties;prisiminti;erënneren;ftakar;pamiętaj;lembre-se;pamätať;ne pozabite;recordar;minnas
стъпка;korak;krok;trin;stap;step;samm;vaihe;étape;Schritt;βήμα;lépés;céim;passo;solis;žingsnis;schrëtt;pass;krok;passo;krok;korak;paso;steg
началото;rano;brzy;tidligt;vroeg;early;alguses;varhainen;tôt;früh;νωρίς;korai;go luath;presto;agri;anksti;fréi;kmieni;wcześnie;cedo;čoskoro;zgodaj;temprana;tidig
държа;držati;držet;holde;houden;hold;hoidke;pidä;tenir;halten;κρατήστε;tartsa;shealbhú;tenere;turēt;palaikykite;engëm;istiva;przytrzymaj;segurar;držať;držite;mantenga;håll
west;zapadno;západ;vest;west;west;lääne;länsi;ouest;Westen;δυτικά;west;siar;ovest;rietumu;vakarų;westen;punent;zachód;oeste;západ;zahodno;oeste;väster
земята;tlo;země;jorden;grond;ground;maa;maa;sol;Boden;έδαφος;föld;talamh;terra;zemes;žemės;buedem;art;ziemia;solo;krajiny;zemlja;suelo;jord
интерес;interes;zájem;interesse;rente;interest;huvi;etua;intérêt;Interesse;ενδιαφέρον;kamat;ús;interesse;procenti;palūkanos;interesséieren;interess;odsetki;juros;záujem;obresti;interés;intresse
достигне;dostići;dosáhnout;nå;bereiken;reach;jõuda;tavoittaa;atteindre;erreichen;φτάσουν;elérni;a bhaint amach;raggiungere;sasniegt;pasiekti;erreeche;jilħqu;dotrzeć;alcançar;dosah;doseže;llegar;nå
бързо;brzo;rychle;hurtigt;snel;fast;kiire;nopeasti;rapide;schnell;γρήγορα;gyors;tapa;veloce;ātrs;greitai;séier;fast;szybko;rápido;rýchlo;hitro;rápido;snabb
глагол;glagol;sloveso;verbum;werkwoord;verb;verb;verbi;verbe;Verbum;ρήμα;ige;briathar;verbo;darbības vārds;veiksmažodis;verb;li;czasownik;verbo;sloveso;glagol;verbo;verb
пея;pjevati;zpívat;synge;zingen;sing;laulda;laulaa;chanter;singen;τραγουδώ;énekel;chanadh;cantare;dziedāt;dainuoti;sangen;nijet;śpiewać;cantar;spievať;pojejo;cantar;sjunger
слушате;slušaj;poslouchat;lytte;luisteren;listen;kuula;kuunnella;écouter;hören;ακούστε;hallgat;éisteacht;ascoltare;klausīties;klausyti;haaptmenu;jisimgħu;słuchać;ouça;počúvať;poslušati;escuchar;lyssna
шест;šest;šest;seks;zes;six;kuus;kuusi;six;sechs;έξι;hat;sé;sei;seši;šešių;sechs;sitta;sześć;seis;šesť;šest;seis;sex
маса;stol;tabulka;tabel;tafel;table;tabelis;taulukko;table;Tabelle;τραπέζι;táblázat;tábla;tavolo;tabula;lentelė;dësch;tabella;stół;mesa;tabuľka;miza;mesa;tabell
пътуване;putovanje;cestování;rejser;reizen;travel;reisimine;matkailu;Voyage;Reise;ταξίδι;utazás;taisteal;viaggi;ceļot;kelionė;reesen;ivvjaġġar;podróży;viagens;cestovanie;travel;viajes;resor
по-малко;manje;méně;mindre;minder;less;vähem;vähemmän;moins;weniger;λιγότερο;kevesebb;níos lú;meno;mazāk;mažiau;manner;inqas;mniej;menos;menej;manj;menos;mindre
сутрин;jutro;ráno;formiddag;ochtend;morning;hommikul;aamu;matin;Morgen;πρωί;reggel;maidin;mattina;rīts;rytas;moien;filgħodu;rano;manhã;ráno;jutro;mañana;morgon
десет;deset;deset;ti;tien;ten;Kümne;kymmenen;dix;zehn;δέκα;tíz;deich;dieci;desmit;dešimt;zéng;għaxar;dziesięć;dez;desať;ten;diez;tio
прост;jednostavan;jednoduché;simpelt;eenvoudig;simple;lihtne;yksinkertainen;simple;einfach;απλό;egyszerű;simplí;semplice;vienkāršs;paprastas;einfach;sempliċi;proste;simples;jednoduché;preprost;sencilla;enkel
няколко;nekoliko;více;flere;verscheidene;several;mitu;useat;plusieurs;mehrere;αρκετές;több;roinnt;alcuni;vairāki;kelis;puer;diversi;kilka;vários;viac;več;varios;flera
гласна;samoglasnik;samohláska;vokal;klinker;vowel;vokaali;vokaali;voyelle;Vokal;φωνήεν;magánhangzó;guta;vocale;patskaņu;balsis;vokal;vokali;samogłoska;vogal;samohláska;samoglasnik;vocal;vokal
към;prema;k;mod;in de richting van;toward;poole;kohti;vers;auf;προς;felé;i dtreo;verso;virzienā;link;richtung;lejn;kierunku;direção;k;proti;hacia;mot
война;rat;válka;krig;oorlog;war;sõda;sota;guerre;Krieg;πόλεμο;háború;cogadh;guerra;karš;karas;krich;gwerra;wojna;guerra;vojna;vojna;guerra;krig
лежеше;ležao;položit;lægge;leggen;lay;näha;asettaa;poser;legen;θέσει;világi;leagan;porre;gulēja;padėti;zougemaach;jistabbilixxu;świeckich;lay;ležal;določiti;sentar;låg
срещу;protiv;proti;mod;tegen;against;vastu;vastaan;contre;gegen;κατά;ellen;i gcoinne;contro;pret;prieš;géint;kontra;przed;contra;proti;proti;contra;mot
модел;uzorak;vzor;mønster;patroon;pattern;muster;kuvio;modèle;Muster;μοτίβο;minta;patrún;modello;raksts;modelis;muster;mudell;wzór;padrão;vzor;vzorec;patrón;mönster
бавен;spor;pomalý;langsom;langzaam;slow;aeglane;hidas;lent;schleppend;αργή;lassú;mall;lento;lēni;lėtai;luesen;bil-mod;powolny;lento;pomaly;počasen;lenta;långsam
център;centar;centrum;centrum;centrum;center;keskus;keskus;centre;Zentrum;κέντρο;központ;ionad;centro;centrs;centras;zentrum;ċentru;centrum;centro;centrum;center;centro;centrum
обичам;volim;láska;elsker;liefde;love;armastus;rakkaus;amour;Liebe;αγάπη;szerelem;grá;amore;mīlestība;patinka;léift;imħabba;miłość;amo;láska;ljubezen;amar;kärlek
човек;osoba;osoba;person,;persoon;person;inimene;henkilö;personne;Person;πρόσωπο;személy;duine;persona;persona;asmuo;persoun;persuna;osoba;pessoa;osoba;oseba;persona;personen
пари;novac;peníze;penge;geld;money;raha;raha;argent;Geld;χρήματα;pénz;airgead;soldi;nauda;pinigai;suen;flus;pieniądze;dinheiro;peniaze;denar;dinero;pengar
послужи;služe;sloužit;tjene;dienen;serve;teenima;palvella;servir;dienen;εξυπηρετούν;szolgál;freastal;servire;kalpot;tarnauti;zerwéieren;jservu;służyć;servir;slúžiť;služijo;servir;tjäna
се появи;pojaviti;se objeví;synes;verschijnen;appear;ilmub;ilmestyä;apparaître;erscheinen;εμφανίζονται;jelenik meg;le feiceáil;apparire;parādās;pasirodyti;schéngen;jidhru;pojawiają się;aparecer;sa objaví;pojavijo;aparecerá;synas
път;cesta;silnice;vej;weg;road;tee;tie;route;Straße;δρόμος;út;bóthar;strada;ceļš;kelių;strooss;triq;drogowego;estrada;cesty;cesta;carretera;väg
Карта;karta;mapa;kort;kaart;map;kaart;kartta;carte;Karte;χάρτης;térkép;léarscáil;mappa;karte;žemėlapis;uweisen;mappa;Mapa;mapa;mapa;zemljevid;mapa;karta
дъжд;kiša;déšť;regn;regen;rain;vihm;sade;pluie;regen;βροχή;eső;báisteach;pioggia;lietus;lietus;reen;xita;deszcz;chuva;dážď;dež;lluvia;regn
правило;pravilo;pravidlo;regel;regel;rule;reegel;sääntö;règle;Regel;κανόνας;szabály;riail;regola;noteikums;taisyklė;regel;regola;reguła;regra;pravidlo;pravilo;regla;regel
управлява;vladati;vládnout;regere;regeren;govern;reguleerima;säätelevät;gouverner;regieren;διέπουν;kormány;rialaíonn;governare;valdīt;reglamentuoja;regéieren;jirregolaw;rządzić;governar;vládnuť;urejajo;gobernar;regera
дръпнете;povući;vytáhněte;træk;trek;pull;tõmba;vetää;tirer;ziehen;τραβήξτε;húzza;tarraingt;tirare;vilkt;traukti;erluecht;iġbed;ciągnąć;puxe;ťahať;potegnite;Halar;dra
студено;hladnoće;zima;kold;koude;cold;külm;kylmä;froid;Kälte;κρύο;hideg;fuar;freddo;auksts;šaltas;keelt;kiesaħ;zimno;frio;za studena;hladno;frío;förkylning
предизвестие;obavijest;oznámení;varsel;kennisgeving;notice;teade;huomautus;avis;Hinweis;ειδοποίηση;értesítés;Fógra;avviso;paziņojums;pranešimas;notiz;avviż;ogłoszenie;aviso;oznámenia;obvestilo;aviso;meddelande
глас;glas;hlas;stemme;stem;voice;hääl;ääni;voix;Stimme;φωνή;hang;guth;voce;balss;balsas;stëmm;vuċi;głos;voz;hlas;glas;voz;röst
енергия;energije;energie;energi;energie;energy;energia;energia;énergie;Energie;ενέργεια;energia;fuinnimh;energia;enerģija;energija;energie;enerġija;energii;energia;energie;energije;energía;energi
лов;Hunt;lov;jagt;hunt;hunt;jaht;metsästää;chasse;Jagd;κυνήγι;vadászat;fiach;caccia;medības;medžioklė;kentaur;kaċċa;polowanie;caça;lov;lov;caza;jakt
вероятен;vjerojatno;pravděpodobné,;sandsynlig;waarschijnlijk;probable;tõenäoline;todennäköinen;probable;wahrscheinlich;πιθανή;valószínű;is dócha;probabile;iespējams;tikėtina,;probabel;probabbli;prawdopodobne;provável;pravdepodobné,;verjetno;probable;trolig
легло;krevet;postel;seng;bedden;bed;voodi;sängyssä;lit;Bett;κρεβάτι;ágy;leaba;letto;gulta;lova;bett;sodda;łóżko;cama;posteľ;postelja;cama;bädd
брат;brat;bratr;bror;broer;brother;vend;veli;frère;Bruder;Ο αδελφός;testvér;deartháir;fratello;brālis;brolis;brudder;ħuh;brat;irmão;brat;brat;hermano;bror
яйце;jaje;vejce;æg;ei;egg;muna;muna;œuf;Ei;αυγό;tojás;ubh;uovo;olu;kiaušinis;ee;bajd;jajko;ovo;vajcia;jajce;huevo;ägg
езда;vožnja;jízda;tur;rit;ride;ride;ratsastaa;tour;Fahrt;βόλτα;út;marcaíochta;giro;ride;važinėti;corse;rikba;jazda;passeio;jazda;vožnje;paseo;ritt
клетка;stanica;buňka;celle;cel;cell;raku;solu;cellule;Zelle;κυττάρων;sejt;cill;cella;šūna;ląstelė;zell;ċellula;komórek;celular;bunka;celica;celular;cell
Вярвам;vjerujem;věřit;tro;geloven;believe;usun;uskoa;croire;glauben;πιστεύουμε;hisz;Creidim;credere;tic;tikėti;gleewen;jemmnu;wierzyć;acreditar;veriť;verjamemo;creer;tro
може би;možda;možná;måske;misschien;perhaps;võib-olla;ehkä;peut-être;vielleicht;ίσως;talán;b’fhéidir;forse;varbūt;galbūt;vläicht;forsi;być może;talvez;možná;morda;quizás;kanske
вземете;brati;vybrat;pick;pick;pick;vali;poimia;choisir;pflücken;επιλέξτε;vegye;Pioc;scegliere;pick;pasirinkti;Kiischt;pick;wybrać;escolher;vybrať;izberi;recoger;plocka
внезапна;nagli;náhlé;pludselige;plotseling;sudden;ootamatu;äkillinen;soudain;plötzlich;ξαφνική;hirtelen;tobann;improvviso;pēkšņs;staiga;drastesch;f’daqqa;nagły;súbita;náhly;nenadna;repentina;plötslig
брои;računati;počítat;tælle;tellen;count;loe;luottaa;compter;zählen;μετράνε;számol;comhaireamh;contare;skaitīt;skaičiuoti;grof;għadd;liczyć;contar;počítať;računati;contar;räkna
квадрат;trg;náměstí;firkantet;square;square;ruut;neliö;carré;Platz;πλατεία;tér;cearnach;piazza;kvadrātveida;aikštė;metercarré;kwadru;plac;quadrado;námestí;square;plaza;kvadrat
причина;razlog;důvod;årsag;reden;reason;põhjus;syy;raison;Grund;λόγος;ok;chúis;motivo;iemesls;priežastis;grond;raġuni;powodem;razão;dôvod;razlog;razón;anledningen
дължина;dužina;délka;længde;lengte;length;pikkus;pituus;longueur;Dauer;μήκος;hossz;fad;lunghezza;garums;ilgis;längt;tul;długość;comprimento;dĺžka;dolžina;longitud;längd
представляват;predstavljaju;představovat;repræsentere;vertegenwoordigen;represent;esindama;edustaa;représenter;vertreten;εκπροσωπώ;képviseli;ionadaíocht a dhéanamh;rappresentare;pārstāvēt;atstovauti;representéieren;jirrappreżentaw;stanowią;representar;predstavovať;predstavljajo;representar;representerar
изкуство;umjetnost;umění;kunst;kunst;art;kunst;taide;art;Kunst;τέχνη;művészet;ealaín;arte;art;menas;konscht;arti;sztuka;arte;umenie;umetnost;arte;teknikområdet
Заглавие;subjekt;Předmět;emne;onderwerp;subject;teema;aihe;sujet;Thema;θέμα;téma;ábhar;soggetto;pakļauts;tema;sujet;suġġett;Temat;assunto;predmet;predmet;sujeto;ämne
област;regija;region;regionen;regio;region;piirkond;alue;région;Region;περιοχή;terület;réigiún;regione;rajons;regionas;regioun;reġjun;Region;região;región;okolica;región;region
размер;veličina;velikost;størrelse;grootte;size;suurus;koko;taille;Größe;μέγεθος;méret;méid;dimensione;izmērs;dydis;gréisst;daqs;rozmiar;tamanho;veľkosť;velikost;tamaño;storlek
варира;razlikuju;se liší;variere;variëren;vary;erinevad;vaihdella;varier;variieren;ποικίλλουν;változik;athrú;variare;mainīties;skirtis;variéieren;jvarjaw;różnią;variar;kolísať;razlikujejo;variar;varierar
уредят;nastaniti;usadit;bosætte;vestigen;settle;elama;asettua;régler;regeln;εγκατασταθούν;rendezni;réiteach;risolvere;nokārtot;atsiskaityti;begréisst;joqgħod;osiedlenie;resolver;usadiť;poravnavo;resolver;sedimentera
говори;govoriti;mluvit;tale;spreken;speak;rääkida;puhua;parler;sprechen;μιλούν;beszél;labhairt;parlare;runāt;kalbėti;schwätzen;jitkellmu;mówić;falar;hovoriť;govorijo;hablar;tala
тегло;težina;hmotnost;vægt;gewicht;weight;kaal;paino;poids;Gewicht;βάρος;súly;meáchan;peso;svars;svoris;gewiicht;piż;waga;peso;hmotnosť;teža;peso;vikt
общо;opći;obecně;generelt;algemeen;general;üldiselt;yleinen;général;allgemein;γενικές;általános;ginearálta;generale;vispārējs;bendras;allgemeng;ġenerali;ogólnie;geral;všeobecne;splošno;general;allmän
лед;led;led;is;ijs;ice;jää;jää;glace;Eis;πάγος;jég;oighear;ghiaccio;ledus;ledas;äis;silġ;lód;gelo;ľad;ice;hielo;is
материя;stvar;záležitost;stof;aangelegenheid;matter;küsimus;asia;question;Materie;θέμα;kérdés;ábhar;materia;jautājums;nesvarbu;matière;kwistjoni;względu na to,;assunto;ohľadu na to,;glede na to,;materia;materia
кръг;krug;kruh;cirkel;cirkel;circle;ringi;ympyrä;cercle;Kreis;κύκλο;kör;ciorcal;cerchio;aplis;ratas;krees;ċirku;krąg;círculo;kruh;krog;círculo;cirkel
